cluster_id	member_id	source_group	length	cross_group_cluster
mh_p110_000000032448	spaS37_000000027855	spaS37	1100	1
mh_p110_000000032449	mh_p110_000000032449	mh_p110	11872	0
mh_p110_000000032457	mh_p110_000000032457	mh_p110	15629	0
mh_p110_000000032458	mh_p110_000000032458	mh_p110	1110	0
mh_p110_000000032459	mh_p110_000000032459	mh_p110	1092	0
mh_p110_000000032462	mh_p110_000000032462	mh_p110	5448	0
mh_p110_000000032463	mh_p110_000000032463	mh_p110	16011	0
mh_p110_000000032468	mh_p110_000000032468	mh_p110	36912	0
mh_p110_000000032470	mh_p110_000000032470	mh_p110	8566	0
mh_p110_000000032473	mh_p110_000000032473	mh_p110	1433	1
mh_p110_000000032473	spaS37_000000021182	spaS37	1410	1
mh_p110_000000032475	mh_p110_000000032475	mh_p110	1043	0
mh_p110_000000032476	mh_p110_000000032476	mh_p110	1412	0
mh_p110_000000032478	mh_p110_000000032478	mh_p110	3659	0
mh_p110_000000032479	mh_p110_000000032479	mh_p110	2295	0
mh_p110_000000032480	mh_p110_000000032480	mh_p110	6064	0
mh_p110_000000032481	mh_p110_000000032481	mh_p110	3808	0
mh_p110_000000032483	mh_p110_000000032483	mh_p110	1026	0
mh_p110_000000032484	mh_p110_000000032484	mh_p110	75872	1
mh_p110_000000032484	spaS37_000000000340	spaS37	72066	1
mh_p110_000000032488	mh_p110_000000032488	mh_p110	52115	1
mh_p110_000000032488	spaS222_000000000534	spaS222	51877	1
mh_p110_000000032489	mh_p110_000000032489	mh_p110	3683	0
mh_p110_000000032491	mh_p110_000000032491	mh_p110	1941	0
mh_p110_000000032492	mh_p110_000000032492	mh_p110	1616	0
mh_p110_000000032493	mh_p110_000000032493	mh_p110	10782	0
mh_p110_000000032494	mh_p110_000000032494	mh_p110	1708	0
mh_p110_000000032499	mh_p110_000000032499	mh_p110	1584	0
mh_p110_000000032500	mh_p110_000000032500	mh_p110	2208	0
mh_p110_000000032503	mh_p110_000000032503	mh_p110	1202	0
mh_p110_000000032506	mh_p110_000000032506	mh_p110	10242	0
mh_p110_000000032508	mh_p110_000000032508	mh_p110	15811	0
mh_p110_000000032510	mh_p110_000000032510	mh_p110	3429	0
mh_p110_000000032511	mh_p110_000000032511	mh_p110	1135	0
mh_p110_000000032512	mh_p110_000000032512	mh_p110	1859	0
mh_p110_000000032513	mh_p110_000000032513	mh_p110	1166	0
mh_p110_000000032515	mh_p110_000000032515	mh_p110	14450	0
mh_p110_000000032523	mh_p110_000000032523	mh_p110	1658	0
mh_p110_000000032524	mh_p110_000000032524	mh_p110	1760	0
mh_p110_000000032525	mh_p110_000000032525	mh_p110	1758	1
mh_p110_000000032525	spaS30_000000018928	spaS30	1758	1
mh_p110_000000032528	mh_p110_000000032528	mh_p110	2079	0
mh_p110_000000032529	mh_p110_000000032529	mh_p110	1649	1
mh_p110_000000032529	spaS30_000000021463	spaS30	1576	1
mh_p110_000000032532	mh_p110_000000032532	mh_p110	2113	0
mh_p110_000000032533	mh_p110_000000032533	mh_p110	1039	0
mh_p110_000000032535	mh_p110_000000032535	mh_p110	4261	1
mh_p110_000000032535	spaS30_000000008146	spaS30	3782	1
mh_p110_000000032536	mh_p110_000000032536	mh_p110	3713	0
mh_p110_000000032541	mh_p110_000000032541	mh_p110	1176	0
mh_p110_000000032542	mh_p110_000000032542	mh_p110	3722	0
mh_p110_000000032546	mh_p110_000000032546	mh_p110	1068	0
mh_p110_000000032547	mh_p110_000000032547	mh_p110	1959	0
mh_p110_000000032548	mh_p110_000000032548	mh_p110	1552	1
mh_p110_000000032548	spaS37_000000019270	spaS37	1535	1
mh_p110_000000032549	mh_p110_000000032549	mh_p110	1289	0
mh_p110_000000032551	mh_p110_000000032551	mh_p110	2490	0
mh_p110_000000032555	mh_p110_000000032555	mh_p110	1626	0
mh_p110_000000032557	mh_p110_000000032557	mh_p110	17981	0
mh_p110_000000032559	mh_p110_000000032559	mh_p110	2770	1
mh_p110_000000032559	spaS223_000000012728	spaS223	2345	1
mh_p110_000000032562	mh_p110_000000032562	mh_p110	1014	0
mh_p110_000000032565	mh_p110_000000032565	mh_p110	36443	1
mh_p110_000000032565	spaS222_000000000882	spaS222	35964	1
mh_p110_000000032570	mh_p110_000000032570	mh_p110	2029	1
mh_p110_000000032570	spaS37_000000016083	spaS37	1834	1
mh_p110_000000032571	mh_p110_000000032571	mh_p110	1125	0
mh_p110_000000032572	mh_p110_000000032572	mh_p110	4245	0
mh_p110_000000032573	mh_p110_000000032573	mh_p110	2032	0
mh_p110_000000032576	mh_p110_000000032576	mh_p110	2608	0
mh_p110_000000032577	mh_p110_000000032577	mh_p110	1788	0
mh_p110_000000032580	mh_p110_000000032580	mh_p110	16744	0
mh_p110_000000032582	mh_p110_000000032582	mh_p110	13777	0
mh_p110_000000032583	mh_p110_000000032583	mh_p110	9491	1
mh_p110_000000032583	spaS222_000000003227	spaS222	9176	1
mh_p110_000000032584	mh_p110_000000032584	mh_p110	1098	0
mh_p110_000000032585	mh_p110_000000032585	mh_p110	4135	0
mh_p110_000000032589	mh_p110_000000032589	mh_p110	50063	0
mh_p110_000000032600	mh_p110_000000032600	mh_p110	1004	0
mh_p110_000000032602	mh_p110_000000032602	mh_p110	1302	0
mh_p110_000000032603	mh_p110_000000032603	mh_p110	1299	1
mh_p110_000000032603	spaS30_000000027936	spaS30	1252	1
mh_p110_000000032605	mh_p110_000000032605	mh_p110	1796	0
mh_p110_000000032607	mh_p110_000000032607	mh_p110	1516	0
mh_p110_000000032608	mh_p110_000000032608	mh_p110	1557	0
mh_p110_000000032609	mh_p110_000000032609	mh_p110	18948	1
mh_p110_000000032609	spaS30_000000001854	spaS30	18317	1
mh_p110_000000032611	mh_p110_000000032611	mh_p110	7466	0
mh_p110_000000032612	mh_p110_000000032612	mh_p110	3690	0
mh_p110_000000032613	mh_p110_000000032613	mh_p110	3568	0
mh_p110_000000032615	mh_p110_000000032615	mh_p110	6968	0
mh_p110_000000032616	mh_p110_000000032616	mh_p110	1829	0
mh_p110_000000032623	mh_p110_000000032623	mh_p110	2835	0
mh_p110_000000032624	mh_p110_000000032624	mh_p110	5137	0
mh_p110_000000034385	mh_p110_000000034385	mh_p110	1287	1
mh_p110_000000034385	spaS30_000000029046	spaS30	1210	1
mh_p110_000000034386	mh_p110_000000034386	mh_p110	1926	0
mh_p110_000000034387	mh_p110_000000034387	mh_p110	4258	0
mh_p110_000000034388	mh_p110_000000034388	mh_p110	1401	0
mh_p110_000000034395	mh_p110_000000034395	mh_p110	3624	0
mh_p110_000000034399	mh_p110_000000034399	mh_p110	2122	0
mh_p110_000000034401	mh_p110_000000034401	mh_p110	1507	0
mh_p110_000000034405	mh_p110_000000034405	mh_p110	1742	1
mh_p110_000000034405	spaS37_000000017329	spaS37	1701	1
mh_p110_000000034409	mh_p110_000000034409	mh_p110	2793	0
mh_p110_000000034410	mh_p110_000000034410	mh_p110	4511	0
mh_p110_000000034411	mh_p110_000000034411	mh_p110	4416	0
mh_p110_000000034412	mh_p110_000000034412	mh_p110	3153	0
mh_p110_000000034417	mh_p110_000000034417	mh_p110	1221	0
mh_p110_000000034423	mh_p110_000000034423	mh_p110	1821	0
mh_p110_000000034424	mh_p110_000000034424	mh_p110	2006	0
mh_p110_000000034425	mh_p110_000000034425	mh_p110	1083	1
mh_p110_000000034425	spaS37_000000029809	spaS37	1034	1
mh_p110_000000034428	mh_p110_000000034428	mh_p110	1105	0
mh_p110_000000034432	mh_p110_000000034432	mh_p110	1340	0
mh_p110_000000034435	mh_p110_000000034435	mh_p110	1359	0
mh_p110_000000034439	mh_p110_000000034439	mh_p110	5548	0
mh_p110_000000034440	mh_p110_000000034440	mh_p110	2759	0
mh_p110_000000034450	mh_p110_000000034450	mh_p110	3741	0
mh_p110_000000034453	mh_p110_000000034453	mh_p110	1238	1
mh_p110_000000034453	spaS37_000000027028	spaS37	1130	1
mh_p110_000000034454	mh_p110_000000034454	mh_p110	3133	0
mh_p110_000000034459	mh_p110_000000034459	mh_p110	1156	0
mh_p110_000000034461	mh_p110_000000034461	mh_p110	208213	0
mh_p110_000000034467	mh_p110_000000034467	mh_p110	1090	0
mh_p110_000000034468	mh_p110_000000034468	mh_p110	17389	0
mh_p110_000000034472	mh_p110_000000034472	mh_p110	5347	0
mh_p110_000000034473	mh_p110_000000034473	mh_p110	1335	0
mh_p110_000000034479	mh_p110_000000034479	mh_p110	2072	0
mh_p110_000000034480	mh_p110_000000034480	mh_p110	1332	0
mh_p110_000000034481	mh_p110_000000034481	mh_p110	16067	0
mh_p110_000000034482	mh_p110_000000034482	mh_p110	2814	0
mh_p110_000000034484	mh_p110_000000034484	mh_p110	42669	1
mh_p110_000000034484	spaS37_000000000711	spaS37	42419	1
mh_p110_000000034486	mh_p110_000000034486	mh_p110	1219	0
mh_p110_000000034487	mh_p110_000000034487	mh_p110	1515	0
mh_p110_000000034490	mh_p110_000000034490	mh_p110	4331	0
mh_p110_000000034491	mh_p110_000000034491	mh_p110	1076	0
mh_p110_000000034495	mh_p110_000000034495	mh_p110	2653	0
mh_p110_000000034496	mh_p110_000000034496	mh_p110	1072	0
mh_p110_000000034497	mh_p110_000000034497	mh_p110	2684	1
mh_p110_000000034497	spaS30_000000013794	spaS30	2337	1
mh_p110_000000034498	mh_p110_000000034498	mh_p110	2838	0
mh_p110_000000034503	mh_p110_000000034503	mh_p110	2399	0
mh_p110_000000034506	mh_p110_000000034506	mh_p110	1218	0
mh_p110_000000034507	mh_p110_000000034507	mh_p110	3481	0
mh_p110_000000034508	mh_p110_000000034508	mh_p110	1678	0
mh_p110_000000034509	mh_p110_000000034509	mh_p110	3058	0
mh_p110_000000034510	mh_p110_000000034510	mh_p110	2926	0
mh_p110_000000034511	mh_p110_000000034511	mh_p110	2634	0
mh_p110_000000034512	mh_p110_000000034512	mh_p110	9283	0
mh_p110_000000034518	mh_p110_000000034518	mh_p110	21832	0
mh_p110_000000034522	mh_p110_000000034522	mh_p110	1233	0
mh_p110_000000034528	mh_p110_000000034528	mh_p110	2586	0
mh_p110_000000034532	mh_p110_000000034532	mh_p110	2777	0
mh_p110_000000034537	mh_p110_000000034537	mh_p110	7672	1
mh_p110_000000034537	spaS30_000000004438	spaS30	7142	1
mh_p110_000000034537	spaS37_000000004212	spaS37	7095	1
mh_p110_000000034538	mh_p110_000000034538	mh_p110	11169	1
mh_p110_000000034538	spaS30_000000003497	spaS30	9257	1
mh_p110_000000034549	mh_p110_000000034549	mh_p110	1069	0
mh_p110_000000034550	mh_p110_000000034550	mh_p110	84117	0
mh_p110_000000034552	mh_p110_000000034552	mh_p110	1107	0
mh_p110_000000034554	mh_p110_000000034554	mh_p110	4910	1
mh_p110_000000034554	spaS30_000000006483	spaS30	4736	1
mh_p110_000000034554	spaS37_000000006138	spaS37	4736	1
mh_p110_000000034557	mh_p110_000000034557	mh_p110	3179	0
mh_p110_000000034560	mh_p110_000000034560	mh_p110	11567	0
mh_p110_000000034562	mh_p110_000000034562	mh_p110	3623	0
mh_p110_000000034564	mh_p110_000000034564	mh_p110	1651	0
mh_p110_000000034565	mh_p110_000000034565	mh_p110	2221	0
mh_p110_000000034567	mh_p110_000000034567	mh_p110	21457	0
mh_p110_000000034570	mh_p110_000000034570	mh_p110	1114	0
mh_p110_000000034571	mh_p110_000000034571	mh_p110	1427	1
mh_p110_000000034571	spaS30_000000029256	spaS30	1203	1
mh_p110_000000034573	mh_p110_000000034573	mh_p110	1131	0
mh_p110_000000034575	mh_p110_000000034575	mh_p110	1130	0
mh_p110_000000034576	mh_p110_000000034576	mh_p110	1123	0
mh_p110_000000034577	mh_p110_000000034577	mh_p110	2426	0
mh_p110_000000034578	mh_p110_000000034578	mh_p110	1310	1
mh_p110_000000034578	spaS37_000000027380	spaS37	1117	1
mh_p110_000000034579	mh_p110_000000034579	mh_p110	7141	0
mh_p110_000000034581	mh_p110_000000034581	mh_p110	1057	0
mh_p110_000000034583	mh_p110_000000034583	mh_p110	2562	1
mh_p110_000000034583	spaS30_000000014245	spaS30	2272	1
mh_p110_000000034586	mh_p110_000000034586	mh_p110	1339	0
mh_p110_000000034587	mh_p110_000000034587	mh_p110	2144	0
mh_p110_000000034588	mh_p110_000000034588	mh_p110	7880	0
mh_p110_000000034590	mh_p110_000000034590	mh_p110	68056	1
mh_p110_000000034590	spaS37_000000000476	spaS37	57661	1
mh_p110_000000034591	mh_p110_000000034591	mh_p110	7435	1
mh_p110_000000034591	spaS222_000000004499	spaS222	6287	1
mh_p110_000000034592	mh_p110_000000034592	mh_p110	1798	0
mh_p110_000000034595	mh_p110_000000034595	mh_p110	1316	1
mh_p110_000000034595	spaS37_000000024794	spaS37	1220	1
mh_p110_000000034596	mh_p110_000000034596	mh_p110	5366	1
mh_p110_000000034596	spaS223_000000006836	spaS223	4419	1
mh_p110_000000034598	mh_p110_000000034598	mh_p110	6057	0
mh_p110_000000034603	mh_p110_000000034603	mh_p110	1553	0
mh_p110_000000034604	mh_p110_000000034604	mh_p110	1753	0
mh_p110_000000034608	mh_p110_000000034608	mh_p110	1055	0
mh_p110_000000034609	mh_p110_000000034609	mh_p110	1506	0
mh_p110_000000034613	mh_p110_000000034613	mh_p110	2978	0
mh_p110_000000034615	mh_p110_000000034615	mh_p110	1077	0
mh_p110_000000034617	mh_p110_000000034617	mh_p110	1669	0
mh_p110_000000036202	mh_p110_000000036202	mh_p110	1593	1
mh_p110_000000036202	spaS222_000000016634	spaS222	1503	1
mh_p110_000000036206	mh_p110_000000036206	mh_p110	1633	0
mh_p110_000000036208	mh_p110_000000036208	mh_p110	1893	0
mh_p110_000000036210	mh_p110_000000036210	mh_p110	1186	0
mh_p110_000000036215	mh_p110_000000036215	mh_p110	5831	1
mh_p110_000000036215	spaS30_000000006020	spaS30	5118	1
mh_p110_000000036216	mh_p110_000000036216	mh_p110	1025	0
mh_p110_000000036218	mh_p110_000000036218	mh_p110	1140	0
mh_p110_000000036220	mh_p110_000000036220	mh_p110	2470	0
mh_p110_000000036223	mh_p110_000000036223	mh_p110	1670	1
mh_p110_000000036223	spaS30_000000020708	spaS30	1625	1
mh_p110_000000036226	mh_p110_000000036226	mh_p110	3020	1
mh_p110_000000036226	spaS223_000000011992	spaS223	2481	1
mh_p110_000000036228	mh_p110_000000036228	mh_p110	1227	1
mh_p110_000000036228	spaS222_000000020616	spaS222	1202	1
mh_p110_000000036234	mh_p110_000000036234	mh_p110	1602	0
mh_p110_000000036236	mh_p110_000000036236	mh_p110	1114	0
mh_p110_000000036239	mh_p110_000000036239	mh_p110	8669	0
mh_p110_000000036242	mh_p110_000000036242	mh_p110	2096	0
mh_p110_000000036249	mh_p110_000000036249	mh_p110	1384	0
mh_p110_000000036250	mh_p110_000000036250	mh_p110	1431	0
mh_p110_000000036251	mh_p110_000000036251	mh_p110	1475	0
mh_p110_000000036258	mh_p110_000000036258	mh_p110	3815	1
mh_p110_000000036258	spaS37_000000009592	spaS37	3059	1
mh_p110_000000036259	mh_p110_000000036259	mh_p110	1130	0
mh_p110_000000036260	mh_p110_000000036260	mh_p110	1291	0
mh_p110_000000036265	mh_p110_000000036265	mh_p110	1387	0
mh_p110_000000036272	mh_p110_000000036272	mh_p110	4928	0
mh_p110_000000036277	mh_p110_000000036277	mh_p110	1033	0
mh_p110_000000036278	mh_p110_000000036278	mh_p110	7361	0
mh_p110_000000036279	mh_p110_000000036279	mh_p110	1305	0
mh_p110_000000036280	mh_p110_000000036280	mh_p110	1808	0
mh_p110_000000036285	mh_p110_000000036285	mh_p110	7261	0
mh_p110_000000036288	mh_p110_000000036288	mh_p110	1582	0
mh_p110_000000036292	mh_p110_000000036292	mh_p110	5132	1
mh_p110_000000036292	spaS37_000000005884	spaS37	4960	1
mh_p110_000000036293	mh_p110_000000036293	mh_p110	1121	1
mh_p110_000000036293	spaS37_000000028319	spaS37	1084	1
mh_p110_000000036295	mh_p110_000000036295	mh_p110	4982	0
mh_p110_000000036297	mh_p110_000000036297	mh_p110	2595	0
mh_p110_000000036299	mh_p110_000000036299	mh_p110	1335	0
mh_p110_000000036300	mh_p110_000000036300	mh_p110	1490	0
mh_p110_000000036302	mh_p110_000000036302	mh_p110	3199	0
mh_p110_000000036304	mh_p110_000000036304	mh_p110	15019	0
mh_p110_000000036315	mh_p110_000000036315	mh_p110	2124	1
mh_p110_000000036315	spaS37_000000014709	spaS37	2001	1
mh_p110_000000036317	mh_p110_000000036317	mh_p110	2241	0
mh_p110_000000036321	mh_p110_000000036321	mh_p110	2963	0
mh_p110_000000036322	mh_p110_000000036322	mh_p110	1118	0
mh_p110_000000036323	mh_p110_000000036323	mh_p110	2626	0
mh_p110_000000036324	mh_p110_000000036324	mh_p110	1540	0
mh_p110_000000036328	mh_p110_000000036328	mh_p110	3973	0
mh_p110_000000036330	mh_p110_000000036330	mh_p110	3568	0
mh_p110_000000036331	mh_p110_000000036331	mh_p110	1896	0
mh_p110_000000036332	mh_p110_000000036332	mh_p110	2532	0
mh_p110_000000036333	mh_p110_000000036333	mh_p110	1345	0
mh_p110_000000036335	mh_p110_000000036335	mh_p110	4565	0
mh_p110_000000036336	mh_p110_000000036336	mh_p110	1757	0
mh_p110_000000036338	mh_p110_000000036338	mh_p110	2673	0
mh_p110_000000036340	mh_p110_000000036340	mh_p110	1366	0
mh_p110_000000036341	mh_p110_000000036341	mh_p110	2869	0
mh_p110_000000036342	mh_p110_000000036342	mh_p110	1976	0
mh_p110_000000036345	mh_p110_000000036345	mh_p110	31686	0
mh_p110_000000036350	mh_p110_000000036350	mh_p110	1649	0
mh_p110_000000036356	mh_p110_000000036356	mh_p110	5063	0
mh_p110_000000036358	mh_p110_000000036358	mh_p110	1015	0
mh_p110_000000036360	mh_p110_000000036360	mh_p110	1600	0
mh_p110_000000036363	mh_p110_000000036363	mh_p110	1222	0
mh_p110_000000036365	mh_p110_000000036365	mh_p110	1545	0
mh_p110_000000036366	mh_p110_000000036366	mh_p110	12747	0
mh_p110_000000036368	mh_p110_000000036368	mh_p110	1253	0
mh_p110_000000036369	mh_p110_000000036369	mh_p110	5599	0
mh_p110_000000036371	mh_p110_000000036371	mh_p110	3877	1
mh_p110_000000036371	spaS37_000000007511	spaS37	3876	1
mh_p110_000000036374	mh_p110_000000036374	mh_p110	1128	0
mh_p110_000000036377	mh_p110_000000036377	mh_p110	1014	0
mh_p110_000000036378	mh_p110_000000036378	mh_p110	1085	0
mh_p110_000000036381	mh_p110_000000036381	mh_p110	1738	0
mh_p110_000000036384	mh_p110_000000036384	mh_p110	1197	0
mh_p110_000000036387	mh_p110_000000036387	mh_p110	1441	0
mh_p110_000000036389	mh_p110_000000036389	mh_p110	23919	0
mh_p110_000000036393	mh_p110_000000036393	mh_p110	111259	0
mh_p110_000000036395	mh_p110_000000036395	mh_p110	44945	0
mh_p110_000000036399	mh_p110_000000036399	mh_p110	1133	0
mh_p110_000000036400	mh_p110_000000036400	mh_p110	1158	0
mh_p110_000000036402	mh_p110_000000036402	mh_p110	1626	0
mh_p110_000000036409	mh_p110_000000036409	mh_p110	1339	0
mh_p110_000000036410	mh_p110_000000036410	mh_p110	1082	0
mh_p110_000000036411	mh_p110_000000036411	mh_p110	3903	0
mh_p110_000000036412	mh_p110_000000036412	mh_p110	1338	1
mh_p110_000000036412	spaS223_000000023379	spaS223	1304	1
mh_p110_000000036413	mh_p110_000000036413	mh_p110	1096	1
mh_p110_000000036413	spaS37_000000027961	spaS37	1096	1
mh_p110_000000036414	mh_p110_000000036414	mh_p110	1045	0
mh_p110_000000036417	mh_p110_000000036417	mh_p110	4042	0
mh_p110_000000036419	mh_p110_000000036419	mh_p110	1679	1
mh_p110_000000036419	spaS222_000000017908	spaS222	1389	1
mh_p110_000000036419	spaS223_000000021813	spaS223	1389	1
mh_p110_000000036419	spaS30_000000027223	spaS30	1281	1
mh_p110_000000036420	mh_p110_000000036420	mh_p110	1054	0
mh_p110_000000036422	mh_p110_000000036422	mh_p110	8511	0
mh_p110_000000036423	mh_p110_000000036423	mh_p110	1203	0
mh_p110_000000037985	mh_p110_000000037985	mh_p110	2106	0
mh_p110_000000037986	mh_p110_000000037986	mh_p110	1048	1
mh_p110_000000037986	spaS37_000000029375	spaS37	1048	1
mh_p110_000000037986	spaS222_000000023776	spaS222	1048	1
mh_p110_000000037986	spaS223_000000029723	spaS223	1048	1
mh_p110_000000037987	mh_p110_000000037987	mh_p110	1450	0
mh_p110_000000037988	mh_p110_000000037988	mh_p110	25665	0
mh_p110_000000037989	mh_p110_000000037989	mh_p110	1428	0
mh_p110_000000037992	mh_p110_000000037992	mh_p110	1631	1
mh_p110_000000037992	spaS223_000000021832	spaS223	1388	1
mh_p110_000000037998	mh_p110_000000037998	mh_p110	1411	0
mh_p110_000000038000	mh_p110_000000038000	mh_p110	1189	1
mh_p110_000000038000	spaS222_000000020838	spaS222	1189	1
mh_p110_000000038002	mh_p110_000000038002	mh_p110	1192	0
mh_p110_000000038005	mh_p110_000000038005	mh_p110	1399	0
mh_p110_000000038007	mh_p110_000000038007	mh_p110	2023	0
mh_p110_000000038008	mh_p110_000000038008	mh_p110	13830	0
mh_p110_000000038012	mh_p110_000000038012	mh_p110	6277	0
mh_p110_000000038013	mh_p110_000000038013	mh_p110	1455	1
mh_p110_000000038013	spaS37_000000021004	spaS37	1421	1
mh_p110_000000038014	mh_p110_000000038014	mh_p110	34124	0
mh_p110_000000038021	mh_p110_000000038021	mh_p110	1126	0
mh_p110_000000038023	mh_p110_000000038023	mh_p110	1187	1
mh_p110_000000038023	spaS37_000000028751	spaS37	1069	1
mh_p110_000000038030	mh_p110_000000038030	mh_p110	1178	0
mh_p110_000000038031	mh_p110_000000038031	mh_p110	2229	0
mh_p110_000000038033	mh_p110_000000038033	mh_p110	1019	0
mh_p110_000000038034	mh_p110_000000038034	mh_p110	2944	0
mh_p110_000000038035	mh_p110_000000038035	mh_p110	2064	0
mh_p110_000000038037	mh_p110_000000038037	mh_p110	1013	0
mh_p110_000000038038	mh_p110_000000038038	mh_p110	61893	0
mh_p110_000000038039	mh_p110_000000038039	mh_p110	2171	1
mh_p110_000000038039	spaS37_000000016823	spaS37	1754	1
mh_p110_000000038041	mh_p110_000000038041	mh_p110	10675	0
mh_p110_000000038043	mh_p110_000000038043	mh_p110	4433	0
mh_p110_000000038044	mh_p110_000000038044	mh_p110	1141	0
mh_p110_000000038045	mh_p110_000000038045	mh_p110	1217	0
mh_p110_000000038047	mh_p110_000000038047	mh_p110	14613	0
mh_p110_000000038055	mh_p110_000000038055	mh_p110	1654	0
mh_p110_000000038056	mh_p110_000000038056	mh_p110	1745	0
mh_p110_000000038056	mh_p110_000000037688	mh_p110	1645	0
mh_p110_000000038057	mh_p110_000000038057	mh_p110	39170	0
mh_p110_000000038058	mh_p110_000000038058	mh_p110	1499	0
mh_p110_000000038059	mh_p110_000000038059	mh_p110	1675	0
mh_p110_000000038060	mh_p110_000000038060	mh_p110	3444	1
mh_p110_000000038060	spaS30_000000010871	spaS30	2889	1
mh_p110_000000038060	spaS37_000000010175	spaS37	2889	1
mh_p110_000000038060	spaS222_000000008989	spaS222	2889	1
mh_p110_000000038060	spaS223_000000010325	spaS223	2889	1
mh_p110_000000038063	mh_p110_000000038063	mh_p110	1416	0
mh_p110_000000038064	mh_p110_000000038064	mh_p110	1077	0
mh_p110_000000038066	mh_p110_000000038066	mh_p110	1234	0
mh_p110_000000038068	mh_p110_000000038068	mh_p110	9279	0
mh_p110_000000038070	mh_p110_000000038070	mh_p110	1151	0
mh_p110_000000038071	mh_p110_000000038071	mh_p110	1655	0
mh_p110_000000038074	mh_p110_000000038074	mh_p110	1324	1
